secs,km,power,hr,cad,alt
843,6.87823,0,87,,1146.4
844,6.90008,0,87,,1144.4
845,6.92214,0,87,,1142.4
846,6.94435,0,87,,1140.6
847,6.96659,0,87,,1138.8
848,6.98898,0,88,,1137
849,7.01148,0,89,,1135
850,7.03411,0,90,,1132.8
851,7.05678,0,91,,1130.6
852,7.07965,0,91,,1128.4
853,7.10242,0,91,,1125.8
854,7.12486,0,91,,1123.4
855,7.14672,0,90,,1121.4
856,7.16784,0,90,,1119.8
857,7.18816,0,90,,1118
858,7.20764,0,90,,1116.2
859,7.22608,0,90,,1113
860,7.24342,0,90,,1112.2
861,7.25976,0,91,,1111.8
862,7.27491,408,92,,1111.4
863,7.28889,402,96,,1111.2
864,7.30197,393,98,,1111.2
865,7.31435,417,102,,1111.2
866,7.32602,405,106,,1111.2
867,7.3369,380,110,,1111.2
868,7.34708,351,113,,1111.2
869,7.35668,357,117,,1112.4
870,7.3658,357,120,,1113.6
871,7.3744,354,122,,1115.4
872,7.38254,381,124,,1117.4
873,7.39029,407,126,,1119.4
874,7.39776,436,127,,1120.8
875,7.40506,444,130,,1122
876,7.41216,450,132,,1122.8
877,7.41908,457,133,,1124
878,7.42587,484,134,,1124.6
879,7.43253,480,136,,1125.8
880,7.43904,476,138,,1126.6
881,7.44545,462,140,,1127.4
882,7.45169,459,141,,1128
883,7.45803,447,143,,1128.8
884,7.46443,417,145,,1129.4
885,7.47075,418,146,,1130
886,7.47692,422,148,,1130.6
887,7.48294,401,149,,1131.4
888,7.489,414,151,,1132.2
889,7.49496,404,152,,1132.8
890,7.50089,387,154,,1133
891,7.50678,364,154,,1133.6
892,7.51263,364,155,,1134
893,7.51852,356,156,,1134.4
894,7.52438,350,157,,1135.2
895,7.53019,347,157,,1135.6
896,7.53608,334,157,,1136
897,7.54199,330,157,,1136.4
898,7.54777,321,158,,1136.8
899,7.55352,317,158,,1137.2
900,7.55924,315,158,,1137.6
901,7.56496,296,158,,1138.2
902,7.57078,296,159,,1138.4
903,7.57663,287,159,,1139
904,7.5825,276,158,,1139.2
905,7.58839,275,159,,1139.2
906,7.59432,263,159,,1139.6
907,7.60033,266,159,,1139.8
908,7.60636,253,160,,1140
909,7.61241,244,160,,1140.6
910,7.61853,246,160,,1141
911,7.62465,244,160,,1141.4
912,7.63077,240,161,,1141.6
913,7.63698,244,161,,1142
914,7.6432,242,162,,1142.2
915,7.64946,235,162,,1142.4
916,7.6558,233,162,,1142.6
917,7.66217,238,162,,1143
918,7.66856,224,162,,1143.2
919,7.67505,228,163,,1143.4
920,7.68162,226,163,,1143.8
921,7.68824,238,163,,1144
922,7.69493,234,163,,1144
923,7.70167,226,163,,1144.2
924,7.70856,227,163,,1144.4
925,7.71557,221,163,,1144.6
926,7.72279,242,163,,1144.8
927,7.73015,222,163,,1145
928,7.73758,224,163,,1145
929,7.74514,206,163,,1145.2
930,7.75286,226,163,,1145.2
931,7.76075,229,163,,1145.4
932,7.76874,213,163,,1145.4
933,7.7769,189,163,,1145.6
934,7.78514,162,163,,1145.8
935,7.79345,161,163,,1145.8
936,7.8019,154,163,,1145.8
937,7.81046,163,163,,1145.8
938,7.81918,158,162,,1145.8
939,7.82804,162,162,,1145.8
940,7.83698,153,162,,1145.8
941,7.846,159,162,,1145.8
942,7.85512,160,161,,1145.8
943,7.86432,154,161,,1145.8
944,7.87362,161,161,,1145.8
945,7.88303,158,161,,1145.6
946,7.89249,157,160,,1145.4
947,7.90199,159,160,,1145.2
948,7.91156,147,160,,1145
949,7.92117,144,160,,1145
950,7.93089,128,160,,1144.8
951,7.94068,128,159,,1144.8
952,7.95054,138,159,,1144.8
953,7.96049,128,158,,1144.8
954,7.9705,131,158,,1144.8
955,7.98052,140,157,,1144.6
956,7.99054,155,157,,1144.6
957,8.00065,157,156,,1144.6
958,8.01086,154,155,,1144.4
959,8.02115,148,155,,1144.4
960,8.03147,143,154,,1144.4
961,8.04183,152,154,,1144.2
962,8.05222,161,152,,1144
963,8.06268,151,151,,1144
964,8.07314,146,151,,1143.8
965,8.08363,143,149,,1143.8
966,8.09413,149,149,,1143.8
967,8.10465,139,148,,1143.6
968,8.1152,147,146,,1143.6
969,8.12571,150,146,,1143.4
970,8.13621,160,145,,1143.2
971,8.14666,167,144,,1143
972,8.15714,169,144,,1143
973,8.16764,161,144,,1142.8
974,8.17819,159,143,,1142.8
975,8.18878,144,143,,1142.6
976,8.19942,131,142,,1142.4
977,8.21018,126,141,,1142.4
978,8.22104,126,140,,1142.2
979,8.23206,133,138,,1142.2
980,8.24319,116,137,,1142
981,8.25453,114,136,,1142
982,8.26606,114,135,,1142
983,8.27787,114,134,,1141.8
984,8.29,116,134,,1141.8
985,8.30253,93,133,,1141.6
986,8.31537,0,132,,1141.2
987,8.32851,0,131,,1141
988,8.34199,0,129,,1140.8
989,8.35595,0,128,,1140.6
990,8.37036,0,127,,1140.2
991,8.38518,0,127,,1139.8
992,8.40043,0,126,,1139.2
993,8.4159,0,125,,1138.8
994,8.43173,0,125,,1138.2
995,8.44785,0,124,,1137.4
996,8.46424,0,120,,1136.6
997,8.481,0,119,,1135.6
998,8.49805,0,116,,1134.6
999,8.51572,0,113,,1133.2
1000,8.53371,0,111,,1130.4
1001,8.55196,0,110,,1129.2
1002,8.5705,0,110,,1127.4
1003,8.58924,0,110,,1125.6
1004,8.6082,0,110,,1123.4
1005,8.6274,0,110,,1121.8
1006,8.64674,0,0,,1120.2
1007,8.66619,0,0,,1118
1008,8.68571,0,0,,1116.2
1009,8.70545,0,0,,1114.4
1010,8.72547,0,0,,1112.6
1011,8.74577,0,110,,1110.6
1012,8.76612,0,108,,1108.6
1013,8.78652,0,107,,1107.2
1014,8.80682,0,106,,1105.6
1015,8.82706,0,105,,1103.4
1016,8.84715,0,102,,1101.4
1017,8.86679,0,101,,1099.8
1018,8.88582,0,101,,1098.4
1019,8.90411,0,100,,1096.6
1020,8.92158,0,99,,1094.8
1021,8.93822,0,97,,1093
1022,8.95409,0,97,,1092
1023,8.9691,459,97,,1091.4
1024,8.98326,429,97,,1091.2
1025,8.99657,391,97,,1091
1026,9.00908,386,97,,1091
1027,9.02086,368,98,,1091
1028,9.03201,351,100,,1091
1029,9.04253,366,102,,1091
1030,9.05253,391,104,,1092
1031,9.06209,381,105,,1093.8
1032,9.07123,389,106,,1095.6
1033,9.08012,392,111,,1097
1034,9.08873,393,115,,1098.2
1035,9.09717,386,121,,1099
1036,9.10546,372,123,,1099.6
1037,9.1136,372,126,,1100.2
1038,9.12161,363,128,,1100.8
1039,9.12956,361,130,,1101.4
1040,9.13743,353,133,,1101.6
1041,9.14533,337,135,,1101.8
1042,9.15321,320,136,,1102.4
1043,9.16109,322,139,,1102.6
1044,9.169,322,140,,1103
1045,9.17686,319,142,,1103.6
1046,9.18477,310,143,,1104.2
1047,9.19269,322,144,,1104.4
1048,9.20057,316,145,,1104.8
1049,9.20844,311,146,,1105
1050,9.21628,303,147,,1105.4
1051,9.22414,298,147,,1105.8
1052,9.23199,293,148,,1106
1053,9.23973,285,148,,1106.2
1054,9.24743,280,149,,1106.6
1055,9.25502,276,149,,1106.8
1056,9.26257,271,150,,1107
1057,9.2701,273,151,,1107.2
1058,9.27756,278,151,,1107.4
1059,9.28493,270,152,,1107.4
1060,9.29227,271,152,,1107.8
1061,9.29956,278,153,,1107.8
1062,9.30679,274,153,,1108
1063,9.31394,274,154,,1108.2
1064,9.321,276,154,,1108.4
1065,9.32801,289,155,,1108.4
1066,9.33492,289,155,,1108.4
1067,9.34181,287,155,,1108.4
1068,9.34872,284,156,,1108.6
1069,9.35565,281,156,,1108.8
1070,9.36258,279,156,,1108.8
1071,9.36948,274,156,,1109
1072,9.37639,279,156,,1109
1073,9.38337,282,156,,1109.2
1074,9.39038,276,156,,1109.4
1075,9.39737,285,156,,1109.6
1076,9.40435,274,156,,1109.8
1077,9.41133,274,156,,1109.8
1078,9.41824,270,156,,1110
1079,9.42513,269,156,,1110
1080,9.43196,262,156,,1110.2
1081,9.43881,261,156,,1110.4
1082,9.44569,261,156,,1110.4
1083,9.45261,258,156,,1110.4
1084,9.45952,260,156,,1110.6
1085,9.46635,257,156,,1110.8
1086,9.47314,249,156,,1111
1087,9.47995,239,156,,1111.2
1088,9.48677,239,157,,1111.4
1089,9.49359,226,156,,1111.6
1090,9.50039,226,156,,1111.8
1091,9.50717,232,156,,1112
1092,9.51395,230,156,,1112.2
1093,9.52076,230,156,,1112.4
1094,9.52757,227,156,,1112.6
1095,9.53441,222,156,,1112.6
1096,9.54134,216,156,,1112.8
1097,9.54839,212,156,,1112.8
1098,9.55555,205,156,,1112.8
1099,9.56289,202,156,,1112.8
1100,9.57034,192,155,,1112.8
1101,9.57792,200,155,,1112.8
1102,9.58577,193,155,,1113.2
1103,9.59383,165,155,,1113.2
1104,9.60207,147,154,,1113.2
1105,9.61056,131,154,,1113.2
1106,9.61926,110,153,,1113.2
1107,9.62823,100,153,,1113.2
1108,9.63747,94,152,,1113.2
1109,9.64698,79,152,,1113.2
1110,9.65682,76,151,,1113.2
1111,9.667,0,150,,1113.2
1112,9.67751,0,150,,1113.2
1113,9.68838,0,148,,1113
1114,9.69972,0,147,,1112.6
1115,9.71151,0,146,,1112.2
1116,9.72375,0,145,,1112
1117,9.73648,0,143,,1111.6
1118,9.74953,0,142,,1111.2
1119,9.76318,0,140,,1110.4
1120,9.77727,0,138,,1109.6
1121,9.79182,0,137,,1109
1122,9.80677,0,135,,1108
1123,9.822,0,134,,1107.2
1124,9.83749,0,130,,1106.4
1125,9.85326,0,126,,1105.4
1126,9.86934,0,123,,1104.6
1127,9.88566,0,121,,1103.4
1128,9.90225,0,119,,1102.2
1129,9.9191,0,117,,1101
1130,9.93617,0,114,,1099.6
1131,9.95351,0,113,,1098.2
1132,9.97106,0,113,,1097
1133,9.98867,0,113,,1095.4
1134,10.0064,0,113,,1093.8
1135,10.0242,0,113,,1092.4
1136,10.0419,0,0,,1090.8
1137,10.0596,0,0,,1089.2
1138,10.0772,0,0,,1087.6
1139,10.0946,0,0,,1086.2
1140,10.1119,0,113,,1084.6
1141,10.1291,0,113,,1083
1142,10.1461,0,110,,1080.4
1143,10.1629,0,109,,1079.2
1144,10.1796,0,108,,1077.6
1145,10.1963,0,106,,1077
1146,10.2128,0,105,,1076.2
1147,10.2291,0,104,,1075.4
1148,10.2454,0,103,,1074.6
1149,10.2615,0,102,,1073.2
1150,10.2773,0,101,,1071.8
1151,10.293,0,100,,1071
1152,10.3084,0,99,,1069.8
1153,10.3237,0,97,,1068.6
1154,10.3388,0,96,,1068
1155,10.3538,0,95,,1067.6
1156,10.3689,0,94,,1066.8
1157,10.384,0,93,,1066.2
1158,10.3994,0,92,,1065.4
1159,10.4148,0,91,,1064.8
1160,10.4303,0,91,,1064.4
1161,10.4459,0,90,,1063.8
1162,10.4617,0,90,,1063.2
1163,10.4775,0,89,,1062.8
1164,10.4936,0,88,,1062.2
1165,10.5097,0,87,,1061.6
1166,10.5259,0,87,,1060.8
1167,10.5422,0,85,,1059.8
1168,10.5583,0,85,,1059.2
1169,10.5741,0,84,,1058.2
1170,10.5891,0,83,,1056
1171,10.6033,0,83,,1055
1172,10.6167,0,82,,1053.6
1173,10.6294,0,81,,1052.4
1174,10.6414,0,81,,1051.2
1175,10.6527,0,80,,1049.8
1176,10.6636,0,80,,1048.6
1177,10.6748,0,79,,1047.4
1178,10.686,0,79,,1046.8
1179,10.6973,182,79,,1045.8
1180,10.7086,165,79,,1045.2
1181,10.72,153,80,,1044.6
1182,10.7313,181,81,,1044.2
1183,10.7428,162,81,,1043.6
1184,10.7545,104,82,,1043.2
1185,10.7663,120,82,,1042.6
1186,10.7783,130,83,,1042.2
1187,10.7903,170,83,,1041.8
1188,10.8019,164,85,,1041.2
1189,10.8136,132,89,,1041
1190,10.8251,150,91,,1040.6
1191,10.8366,161,94,,1040.2
1192,10.8478,181,98,,1039.6
1193,10.8589,192,100,,1039
1194,10.8697,199,103,,1038.8
1195,10.8806,224,105,,1038.4
1196,10.8916,239,107,,1038.2
1197,10.9024,252,109,,1038
1198,10.9133,256,111,,1037.8
1199,10.9244,243,112,,1037.6
1200,10.9358,226,114,,1037.6
1201,10.9471,185,115,,1037.6
1202,10.9588,179,116,,1037.4
1203,10.9708,137,117,,1037.4
1204,10.9835,108,118,,1037.2
1205,10.9969,107,119,,1037.2
1206,11.0108,109,120,,1037.2
1207,11.0254,0,121,,1037.2
1208,11.0404,0,122,,1037
1209,11.0556,0,122,,1037
1210,11.0709,0,122,,1036.6
1211,11.0859,329,122,,1036.2
1212,11.1005,288,122,,1035
1213,11.1149,277,122,,1033.8
1214,11.1289,268,123,,1032.8
1215,11.1426,280,123,,1031.2
1216,11.156,277,124,,1029.8
1217,11.1691,260,125,,1028.4
1218,11.1818,276,126,,1027.6
1219,11.1944,284,127,,1027.4
1220,11.2067,277,128,,1027.2
1221,11.2188,268,129,,1027
1222,11.2307,263,129,,1027
1223,11.2423,265,130,,1027
1224,11.2536,243,130,,1027
1225,11.2648,238,131,,1027
1226,11.2757,254,131,,1027
1227,11.2865,263,132,,1027.2
1228,11.2971,252,133,,1027.4
1229,11.3076,244,133,,1027.6
1230,11.318,249,133,,1028
1231,11.3283,254,134,,1028.2
1232,11.3386,261,135,,1028.4
1233,11.3487,241,136,,1028.6
1234,11.3588,247,136,,1028.8
1235,11.3689,263,137,,1028.8
1236,11.379,260,138,,1028.8
1237,11.3891,266,138,,1029
1238,11.3992,263,139,,1029
1239,11.4093,268,140,,1029
1240,11.4194,263,140,,1029
1241,11.4295,252,141,,1029
1242,11.4396,244,141,,1029
1243,11.4498,247,142,,1029
1244,11.46,236,143,,1029
1245,11.4703,230,143,,1029
1246,11.4805,218,143,,1029
1247,11.4908,216,144,,1029
1248,11.5011,209,144,,1029
1249,11.5115,209,145,,1029
1250,11.5219,195,145,,1029
1251,11.5324,189,146,,1029
1252,11.543,182,146,,1029
1253,11.5535,173,146,,1029
1254,11.5641,160,146,,1029
1255,11.5747,172,147,,1028.8
1256,11.5854,188,146,,1028.6
1257,11.596,193,147,,1028.6
1258,11.6068,150,147,,1028.4
1259,11.6176,163,147,,1028.4
1260,11.6284,171,147,,1028.2
1261,11.6393,162,146,,1028
1262,11.6502,175,146,,1027.8
1263,11.6612,174,147,,1027.6
1264,11.6722,178,146,,1027.4
1265,11.6832,178,146,,1027.4
1266,11.6944,169,146,,1027.2
1267,11.7056,164,146,,1027.2
1268,11.7169,164,146,,1027
1269,11.7283,158,146,,1026.8
1270,11.7398,189,146,,1026.8
1271,11.7516,161,145,,1026.6
1272,11.7635,139,145,,1026.4
1273,11.7756,122,145,,1026.2
1274,11.7879,112,145,,1026.2
1275,11.8003,115,145,,1026
1276,11.813,107,145,,1025.6
1277,11.826,108,144,,1025.4
1278,11.8392,104,144,,1025
1279,11.8526,104,144,,1024.6
1280,11.8663,103,143,,1024.2
1281,11.88,109,143,,1023.6
1282,11.8938,103,142,,1022.4
1283,11.9076,127,141,,1021.8
1284,11.9214,130,141,,1021
1285,11.9351,121,140,,1020.2
1286,11.9488,103,140,,1019.4
1287,11.9626,0,139,,1018.8
1288,11.9762,0,138,,1018.2
1289,11.9899,0,137,,1017.6
1290,12.0036,0,136,,1017.2
1291,12.0175,0,134,,1016.6
1292,12.0315,0,131,,1016
1293,12.0457,0,130,,1015.6
1294,12.0602,0,128,,1015
1295,12.0749,0,126,,1014.4
1296,12.0897,126,125,,1013.6
1297,12.1046,146,124,,1013.2
1298,12.1195,140,123,,1012.6
1299,12.1342,148,122,,1011.8
1300,12.1486,157,121,,1011
1301,12.1628,148,121,,1010.2
1302,12.1768,143,120,,1009.2
1303,12.1907,136,120,,1008.4
1304,12.2047,128,120,,1007.4
1305,12.2189,111,120,,1006.6
1306,12.2332,96,120,,1005.8
1307,12.2477,92,120,,1005.2
1308,12.2623,0,119,,1004.8
1309,12.2771,0,119,,1004.6
1310,12.2918,0,117,,1004.4
1311,12.3067,0,116,,1004
1312,12.3216,0,114,,1003.6
1313,12.3368,0,113,,1003
1314,12.3523,0,111,,1002.2
1315,12.3681,0,108,,1001.4
1316,12.3842,0,106,,1000.6
1317,12.4006,0,105,,999.6
1318,12.4173,0,105,,998.6
1319,12.4342,0,105,,997.8
1320,12.4514,0,105,,996.8
1321,12.4689,0,105,,995.6
1322,12.4866,0,0,,994.4
1323,12.5046,0,0,,992.8
1324,12.5228,0,0,,991.4
1325,12.5412,0,105,,990
1326,12.5598,0,103,,988.6
1327,12.5785,0,102,,987.2
1328,12.5973,0,100,,985.6
1329,12.6161,0,95,,984
1330,12.6347,0,93,,982.6
1331,12.6533,0,91,,980.8
1332,12.6717,0,89,,979.2
1333,12.69,0,86,,977.4
1334,12.7082,0,85,,975.8
1335,12.7262,0,84,,973.8
1336,12.7441,0,83,,972.2
1337,12.7619,0,82,,970.6
1338,12.7795,0,81,,969
1339,12.7971,0,80,,966.4
1340,12.8147,0,79,,965.4
1341,12.8323,0,79,,964.4
1342,12.8498,0,78,,963.4
1343,12.8673,0,77,,962.4
1344,12.8847,0,76,,961.4
1345,12.9021,0,75,,960.4
1346,12.9195,0,76,,959.2
1347,12.9368,0,76,,958.2
1348,12.954,0,77,,957.2
1349,12.9712,0,77,,955.8
1350,12.9882,0,78,,954.8
1351,13.0051,0,80,,953.4
1352,13.0216,0,80,,952.4
1353,13.0376,0,80,,951.2
1354,13.0531,291,82,,949.8
1355,13.0681,283,84,,948.6
1356,13.0828,271,86,,947.4
1357,13.097,276,89,,946
1358,13.1108,280,94,,945
1359,13.1242,202,97,,943.8
1360,13.137,136,101,,943.2
1361,13.1492,175,104,,942.8
1362,13.1607,202,105,,942.8
1363,13.1717,226,108,,942.6
1364,13.1823,265,110,,942.6
1365,13.1925,302,111,,942.6
1366,13.2023,294,113,,942.6
1367,13.2118,323,116,,942.6
1368,13.2212,358,117,,942.8
1369,13.2303,345,119,,943.4
1370,13.2391,358,121,,943.8
1371,13.2477,341,124,,944.4
1372,13.2558,325,126,,945
1373,13.2637,342,127,,945.6
1374,13.2712,331,128,,946.2
1375,13.2784,318,131,,946.8
1376,13.2854,324,132,,947.4
1377,13.2921,324,133,,947.8
1378,13.2987,308,135,,948.2
1379,13.3051,317,135,,948.8
1380,13.3115,316,136,,949.4
1381,13.3177,307,137,,950
1382,13.3239,298,138,,950.6
1383,13.33,291,139,,951.2
1384,13.3361,273,140,,951.6
1385,13.3423,260,140,,952
1386,13.3486,242,141,,952.4
1387,13.355,211,142,,952.8
1388,13.3614,209,143,,953
1389,13.3678,206,143,,953.4
1390,13.3744,191,144,,953.8
1391,13.3809,192,145,,954.2
1392,13.3874,201,146,,954.6
1393,13.3938,202,146,,954.8
1394,13.4001,209,147,,955
1395,13.4063,228,147,,955.2
1396,13.4125,217,147,,955.4
1397,13.4187,211,147,,955.6
1398,13.425,214,148,,955.8
1399,13.4313,210,148,,955.8
1400,13.4375,217,148,,956
1401,13.4437,224,148,,956.2
1402,13.4498,223,149,,956.4
1403,13.4558,236,149,,956.6
1404,13.4618,256,149,,957
1405,13.4677,260,149,,957
1406,13.4733,280,150,,957.2
1407,13.4788,272,150,,957.4
1408,13.4842,267,150,,957.2
1409,13.4895,272,150,,957.6
1410,13.4947,293,150,,957.8
1411,13.4999,284,150,,958
1412,13.5051,285,151,,958.4
1413,13.5102,281,151,,958.6
1414,13.5154,288,151,,959
1415,13.5205,309,152,,959.2
1416,13.5257,304,152,,959.6
1417,13.5308,311,152,,960
1418,13.5358,336,152,,960.2
1419,13.5408,278,153,,960.6
1420,13.5456,295,153,,961
1421,13.5505,328,153,,961.2
1422,13.5553,340,153,,961.6
1423,13.5601,341,153,,962.2
1424,13.565,333,153,,962.4
1425,13.57,329,153,,962.8
1426,13.5748,327,154,,963.2
1427,13.5796,317,154,,963.2
1428,13.5843,315,155,,963.8
1429,13.5891,307,155,,964.2
1430,13.5938,305,155,,964.4
1431,13.5986,301,156,,964.8
1432,13.6034,293,156,,965
1433,13.6083,280,156,,965.2
1434,13.6131,280,156,,965.2
1435,13.6179,277,157,,965.8
1436,13.6228,276,157,,966.2
1437,13.6276,267,157,,966.4
1438,13.6324,263,158,,966.6
1439,13.6372,270,158,,967
1440,13.642,264,158,,967.2
1441,13.6468,268,158,,967.6
1442,13.6516,277,158,,967.8
1443,13.6565,276,159,,968
1444,13.6613,281,159,,968.4
1445,13.6662,276,159,,968.6
1446,13.6711,292,159,,968.8
1447,13.6759,289,159,,969
1448,13.6807,269,159,,969.4
1449,13.6854,277,159,,969.6
1450,13.6902,273,158,,969.8
1451,13.695,269,158,,970.4
1452,13.6998,262,158,,970.6
1453,13.7046,253,158,,970.8
1454,13.7094,249,158,,971
1455,13.7143,241,158,,971.4
1456,13.7191,228,158,,971.6
1457,13.724,219,158,,972
1458,13.7288,220,158,,972.2
1459,13.7337,225,158,,972.4
1460,13.7385,224,158,,972.6
1461,13.7435,234,158,,972.8
1462,13.7483,235,159,,973
1463,13.7532,226,159,,973.2
1464,13.7581,224,159,,973.6
1465,13.763,215,158,,973.8
1466,13.768,213,159,,974
1467,13.773,208,159,,974.2
1468,13.7779,204,159,,974.4
1469,13.7829,204,159,,974.6
1470,13.7878,206,159,,974.8
1471,13.7928,204,159,,975
1472,13.7978,199,159,,975.2
1473,13.8029,198,159,,975.4
1474,13.8079,193,159,,975.4
1475,13.8129,202,159,,975.6
1476,13.8178,217,159,,975.6
1477,13.8228,219,159,,976
1478,13.8278,218,158,,976.2
1479,13.8328,226,158,,976.6
1480,13.8379,226,158,,976.8
1481,13.8429,227,159,,977
1482,13.8479,232,158,,977.2
1483,13.8528,233,158,,977.4
1484,13.8579,230,158,,977.6
1485,13.8629,239,158,,977.8
1486,13.868,228,157,,977.8
1487,13.873,218,157,,978.2
1488,13.8781,216,157,,978.4
1489,13.8832,215,156,,978.8
1490,13.8883,220,156,,979
1491,13.8934,220,156,,979.2
1492,13.8984,224,156,,979.4
1493,13.9035,227,155,,979.6
1494,13.9086,235,155,,979.8
1495,13.9137,235,154,,980
1496,13.9187,232,155,,980.2
1497,13.9238,238,154,,980.4
1498,13.9289,236,154,,980.6
1499,13.934,234,154,,980.8
1500,13.9392,234,154,,981
1501,13.9445,229,153,,981.2
1502,13.9497,233,153,,981.4
1503,13.9548,233,153,,981.6
1504,13.96,244,153,,981.8
1505,13.9653,239,153,,982
1506,13.9705,244,153,,982
1507,13.9757,240,153,,982.6
1508,13.981,240,153,,982.8
1509,13.9862,237,153,,983
1510,13.9915,240,153,,983.2
1511,13.9968,284,153,,983.6
1512,14.0022,281,153,,983.6
1513,14.0076,225,152,,983.8
1514,14.013,242,152,,984
1515,14.0183,256,152,,984.2
1516,14.0237,257,152,,984.6
1517,14.0292,254,152,,984.8
1518,14.0346,255,151,,985
1519,14.04,251,151,,985.2
1520,14.0455,241,151,,985.4
1521,14.0509,236,151,,985.8
1522,14.0563,231,151,,986
1523,14.0617,228,151,,986.4
1524,14.0671,234,151,,986.6
1525,14.0724,240,151,,986.8
1526,14.0777,242,151,,987.2
1527,14.083,247,151,,987.6
1528,14.0884,241,151,,987.6
1529,14.0937,237,152,,987.8
1530,14.0991,245,151,,988
1531,14.1045,245,151,,988.2
1532,14.11,244,151,,988.4
1533,14.1154,237,151,,988.6
1534,14.1208,231,151,,988.8
1535,14.1263,234,151,,989.2
1536,14.1317,233,151,,989.4
1537,14.137,233,151,,989.8
1538,14.1422,231,151,,990
1539,14.1474,236,151,,990.2
1540,14.1525,231,151,,990.4
1541,14.1577,227,151,,990.8
1542,14.1631,227,151,,991
1543,14.1685,225,151,,991.2
1544,14.1737,233,151,,991.4
1545,14.179,232,151,,991.6
1546,14.1842,227,151,,991.8
1547,14.1896,222,152,,992.2
1548,14.1949,224,152,,992.4
1549,14.2002,226,152,,992.6
1550,14.2056,230,152,,992.8
1551,14.2109,227,151,,993
1552,14.2161,240,152,,993.2
1553,14.2214,225,152,,993.4
1554,14.2267,223,152,,993.6
1555,14.232,229,152,,993.8
1556,14.2375,224,151,,993.8
1557,14.2429,228,151,,994
1558,14.2483,225,151,,994.2
1559,14.2537,231,151,,994.6
1560,14.2591,236,151,,994.8
1561,14.2645,246,151,,995
1562,14.27,239,151,,995.4
1563,14.2755,242,150,,995.8
1564,14.2808,230,151,,996
1565,14.2863,235,151,,996.4
1566,14.2917,237,151,,996.6
1567,14.297,239,151,,996.8
1568,14.3024,232,151,,997.2
1569,14.3078,236,151,,997.4
1570,14.3131,241,151,,997.6
1571,14.3185,243,151,,997.8
1572,14.3238,246,151,,998
1573,14.3291,251,151,,998.2
1574,14.3345,250,151,,998.4
1575,14.3398,252,151,,998.6
1576,14.3452,266,152,,998.8
1577,14.3505,267,151,,999
1578,14.3558,263,152,,999
1579,14.3612,262,152,,999.2
1580,14.3665,265,152,,999.4
1581,14.3719,272,151,,999.8
1582,14.3773,263,151,,1000
1583,14.3827,267,151,,1000.2
1584,14.3881,261,151,,1000.4
1585,14.3935,257,151,,1000.6
1586,14.3989,257,151,,1001
1587,14.4042,259,151,,1001.2
1588,14.4096,259,152,,1001.6
1589,14.415,257,151,,1001.8
1590,14.4204,262,151,,1002
1591,14.4258,287,151,,1002.4
1592,14.4315,276,151,,1002.6
1593,14.4371,280,151,,1002.8
1594,14.4429,285,151,,1003
1595,14.449,273,150,,1003.4
1596,14.4553,258,150,,1003.6
1597,14.4617,258,150,,1003.6
1598,14.4683,249,150,,1004
1599,14.4749,239,150,,1004.2
1600,14.4816,239,150,,1004.4
1601,14.4885,233,151,,1004.4
1602,14.4955,229,151,,1004.4
1603,14.5027,232,151,,1004.6
1604,14.5098,229,151,,1004.6
1605,14.5172,229,152,,1004.6
1606,14.5247,226,152,,1004.8
1607,14.5323,231,152,,1004.8
1608,14.5401,232,152,,1004.8
1609,14.5479,230,152,,1005
1610,14.5557,222,152,,1005
1611,14.5636,221,152,,1004.8
1612,14.5716,224,152,,1005
1613,14.5795,216,151,,1005
1614,14.5877,230,151,,1005
1615,14.5958,228,151,,1005.2
1616,14.6039,212,151,,1005.2
1617,14.612,200,151,,1005.2
1618,14.6202,190,151,,1005.2
1619,14.6285,190,151,,1005.4
1620,14.6368,187,151,,1005.4
1621,14.6451,177,152,,1005.4
1622,14.6535,182,151,,1005.4
1623,14.662,182,152,,1005.6
1624,14.6706,197,152,,1005.6
1625,14.6793,165,151,,1005.6
1626,14.6882,180,151,,1005.6
1627,14.6971,176,151,,1005.6
1628,14.7063,176,151,,1005.6
1629,14.7156,175,151,,1005.6
1630,14.725,169,150,,1005.6
1631,14.7344,152,150,,1005.6
1632,14.7438,147,150,,1005.4
1633,14.7533,148,149,,1005.4
1634,14.763,152,149,,1005.2
1635,14.773,129,149,,1005
1636,14.7831,131,149,,1005
1637,14.7933,115,148,,1004.8
1638,14.8038,115,147,,1004.8
1639,14.8147,131,147,,1004.6
1640,14.8257,157,146,,1004.4
1641,14.837,140,146,,1004.2
1642,14.8483,120,145,,1004
1643,14.8599,133,145,,1003.6
1644,14.8716,122,145,,1003.4
1645,14.8835,115,144,,1003
1646,14.8954,120,143,,1002.8
1647,14.9074,124,142,,1002.2
1648,14.9196,125,142,,1001.2
1649,14.9319,124,141,,1000.8
1650,14.9443,117,140,,1000.2
